方案,年份,情景编号,收入/元,成本/元,互补收益估计/元,利润/元,产量/斤,销量/斤,滞销量/斤,滞销比例,种植面积/亩
问题二方案,2029,148,6806176.124477783,1060521.1956135675,388080.7257230231,6133735.654587239,1243811.217278935,1221369.1750179324,22442.042261002585,0.0180429650008292,1291.9999999999964
问题二方案,2029,149,6989574.027297662,1114231.2485671225,439276.88418432086,6314619.66291486,1332909.854569475,1225020.48486427,107889.36970520485,0.0809427354260598,1291.9999999999964
问题二方案,2029,150,7003107.178193781,1102213.036957331,408825.3491856643,6309719.490422114,1280482.5397328231,1241661.7686269183,38820.77110590483,0.03031729828507065,1291.9999999999964
问题二方案,2029,151,6966825.208631606,1104062.076256646,438473.09319013683,6301236.225565096,1384618.9517359827,1235879.5465634794,148739.40517250332,0.1074226269877496,1291.9999999999964
问题二方案,2029,152,6816048.323944754,1114206.2086281641,392173.26009295793,6094015.375409548,1216440.304007391,1195440.6522420929,20999.6517652981,0.017263199596492904,1291.9999999999964
问题二方案,2029,153,7146812.59834014,1111163.8131060097,450523.57267352735,6486172.3579076575,1397423.3340510158,1280096.0852781169,117327.24877289892,0.08395970348711498,1291.9999999999964
问题二方案,2029,154,6922305.806812265,1073583.187930515,399708.41673097695,6248431.035612727,1299757.0339060696,1238921.3402527897,60835.693653279915,0.046805435220807864,1291.9999999999964
问题二方案,2029,155,6979483.201209898,1112099.4490685503,414548.56570576853,6281932.317847117,1280967.0054949846,1223920.6938047532,57046.31169023132,0.044533786932464965,1291.9999999999964
问题二方案,2029,156,6974940.099423594,1096779.9643438559,415076.8908622198,6293237.025941958,1315901.3089290364,1255428.5390831647,60472.76984587172,0.0459553991135462,1291.9999999999964
问题二方案,2029,157,7010039.508240467,1104849.1206538992,414025.806946718,6319216.194533286,1333310.0118768134,1266432.5153725536,66877.49650425976,0.050158999713893,1291.9999999999964
问题二方案,2029,158,6872990.5488844905,1082928.3979753575,435147.2342914685,6225209.385200602,1273193.2301266822,1191847.9992678454,81345.23085883679,0.0638907189686698,1291.9999999999964
问题二方案,2029,159,6899794.589380402,1068596.2186916685,403247.29900807637,6234445.66969681,1255719.978765909,1218992.0203228793,36727.958443029784,0.029248525996317366,1291.9999999999964
问题二方案,2029,160,7063335.830663203,1114909.854966307,415799.8027677791,6364225.778464675,1290121.9591466333,1246001.509357647,44120.44978898624,0.03419866585184725,1291.9999999999964
问题二方案,2029,161,6783399.742453423,1067562.4583177892,408359.93945528386,6124197.223590918,1247964.0213571049,1198502.959076235,49461.06228086981,0.039633404036025915,1291.9999999999964
问题二方案,2029,162,7141583.919026991,1070947.3426016965,456209.4948353293,6526846.071260625,1423593.0631032118,1294350.121287097,129242.94181611482,0.09078643691504458,1291.9999999999964
问题二方案,2029,163,7188487.743688144,1107157.6591183033,461263.10384393105,6542593.188413772,1411544.235981682,1277249.3547371295,134294.88124455255,0.0951403985941361,1291.9999999999964
问题二方案,2029,164,7068976.371361366,1084567.0622509453,438145.2819211311,6422554.591031551,1325691.7824315461,1259463.3371964458,66228.44523510034,0.04995764936675252,1291.9999999999964
问题二方案,2029,165,6812022.882717159,1086564.3639935316,382675.77619983285,6108134.29492346,1221684.1247240324,1206016.5306950517,15667.594028980704,0.01282458674210887,1291.9999999999964
问题二方案,2029,166,7106944.305573865,1099953.6422318588,453350.46470774524,6460341.128049752,1395085.6692400805,1271788.9555545796,123296.7136855009,0.0883793134744636,1291.9999999999964
问题二方案,2029,167,6864086.981752392,1090456.683177018,409176.931976785,6182807.230552158,1279950.552600473,1223912.9983303514,56037.5542701215,0.043781030568931054,1291.9999999999964
问题二方案,2029,168,6977498.285695138,1076670.9100239624,419876.9933209554,6320704.368992131,1318412.5990701767,1249767.2479855116,68645.35108466516,0.05206666800141167,1291.9999999999964
问题二方案,2029,169,7074854.410613433,1104739.4870535673,441051.7564153597,6411166.679975226,1326856.441047079,1243200.2505335943,83656.19051348465,0.06304841121128973,1291.9999999999964
问题二方案,2029,170,6863048.850202384,1080591.9751838518,411001.51486613264,6193458.389884665,1258579.5086256277,1204320.6734321965,54258.83519343124,0.043111170030634006,1291.9999999999964
问题二方案,2029,171,6865064.6774637485,1078510.186660555,396355.5603539139,6182910.051157108,1243660.6815691346,1217138.4425584835,26522.23901065113,0.02132594477232154,1291.9999999999964
问题二方案,2029,172,7102773.428574416,1098077.9439926737,463819.8532619993,6468515.337843742,1418382.7696079265,1271937.9680185516,146444.8015893749,0.10324773025116175,1291.9999999999964
问题二方案,2029,173,6829197.338953198,1118312.1246623877,396152.5214337845,6107037.735724595,1204336.396267579,1179328.4729323362,25007.923335242784,0.020764898754821435,1291.9999999999964
问题二方案,2029,174,6807596.716394137,1063038.6721560128,434928.38038750173,6179486.424625626,1321974.9796413032,1214840.255216171,107134.72442513215,0.08104141611984325,1291.9999999999964
问题二方案,2029,175,6786330.168250336,1068360.1375959157,427667.49307106104,6145637.523725482,1320069.4306597232,1214919.9838964092,105149.44676331407,0.07965448204551193,1291.9999999999964
问题二方案,2029,176,7062946.213241705,1118510.0887378263,426796.30874982546,6371232.433253705,1333020.920518602,1251407.2725683823,81613.64795021969,0.061224581470535736,1291.9999999999964
问题二方案,2029,177,7012126.802384608,1084114.046734195,449108.7037614487,6377121.459411862,1384782.021445521,1239787.5076013992,144994.5138441217,0.10470565879586413,1291.9999999999964
问题二方案,2029,178,6866043.350007415,1081201.305286736,403410.6007226528,6188252.645443331,1247442.0017531025,1210316.9543683045,37125.04738479806,0.02976094065505577,1291.9999999999964
问题二方案,2029,179,6944672.408562367,1070175.6378908274,435459.8761990354,6309956.646870574,1346299.14736459,1235655.7454661285,110643.40189846163,0.08218337069814573,1291.9999999999964
问题二方案,2029,180,7017470.705784468,1109175.4269733666,461572.17334450484,6369867.452155606,1409271.2186254738,1231906.7365611452,177364.48206432862,0.12585546324952288,1291.9999999999964
问题二方案,2029,181,7003758.641200417,1112478.909626592,430200.26479559933,6321479.996369424,1330608.121855697,1236165.3264310674,94442.79542462947,0.07097716741193294,1291.9999999999964
问题二方案,2029,182,6775693.404603061,1070658.506784858,411769.26838310895,6116804.166201312,1300668.6776768116,1215769.0387936954,84899.63888311619,0.06527383978736201,1291.9999999999964
问题二方案,2029,183,6627999.0742966775,1084061.5138198137,380172.9376859366,5924110.4981628,1177568.4608786602,1155984.2054040655,21584.255474594655,0.01832951220389279,1291.9999999999964
问题二方案,2029,184,6824799.84269738,1100894.8606318906,406537.4842740175,6130442.466339507,1279982.9436489928,1207375.1760644084,72607.76758458442,0.05672557430928978,1291.9999999999964
问题二方案,2029,185,6994267.877891275,1107594.5444592293,406812.7872066326,6293486.120638679,1271117.8998854756,1234102.2311428394,37015.66874263622,0.029120562888754246,1291.9999999999964
问题二方案,2029,186,6899683.845213096,1095718.5082002012,427495.2526294774,6231460.589642372,1288745.0581634974,1221083.7953739103,67661.26278958702,0.05250166614489794,1291.9999999999964
问题二方案,2029,187,7113332.004820934,1109741.127842454,454134.5852452671,6457725.462223747,1416988.697233689,1289437.676325439,127551.02090825001,0.09001555281087352,1291.9999999999964
问题二方案,2029,188,6986332.923367791,1094583.9529184862,421618.32487006736,6313367.295319372,1273808.5650745628,1222110.6589512432,51697.90612331964,0.040585302643410544,1291.9999999999964
问题二方案,2029,189,7060092.512454482,1083841.1539348485,439496.4535485414,6415747.812068175,1375860.925096277,1261895.1717985717,113965.7532977052,0.08283232063569969,1291.9999999999964
问题二方案,2029,190,6867600.529460907,1082684.5543651446,423955.4702585185,6208871.44535428,1291719.3495501778,1197682.0524135123,94037.29713666555,0.07280009947161716,1291.9999999999964
问题二方案,2029,191,6988324.446717465,1096241.4821322844,421018.1889513379,6313101.153536519,1273958.6726799936,1231642.5941375215,42316.078542472096,0.03321620979545033,1291.9999999999964
问题二方案,2029,192,7063948.136977775,1101628.434784943,433020.5007520136,6395340.202944845,1350900.478580876,1266630.408618726,84270.06996214995,0.06238066482193851,1291.9999999999964
问题二方案,2029,193,6949148.602405424,1088406.335738892,453385.863038726,6314128.129705259,1404633.9295728651,1244728.4855843543,159905.44398851087,0.11384136508587436,1291.9999999999964
问题二方案,2029,194,6832848.043673488,1072875.5838366756,417136.0308050744,6177108.490641887,1277110.653721804,1211165.3380683013,65945.31565350271,0.05163633664892105,1291.9999999999964
问题二方案,2029,195,6635221.425888927,1070317.8411405527,381810.0101049645,5946713.594853339,1217626.5980347386,1186730.6337526804,30895.96428205818,0.025373923608374337,1291.9999999999964
问题二方案,2029,196,7174424.907933031,1117662.1419620449,429484.58591841627,6486247.351889403,1328387.723474972,1268116.4267615024,60271.29671346955,0.04537176582436635,1291.9999999999964
问题二方案,2029,197,6944240.071676695,1106797.436936639,415178.15987720084,6252620.794617256,1262611.9153994808,1213583.078134657,49028.83726482396,0.03883128035371946,1291.9999999999964
问题二方案,2029,198,7057047.604367841,1097262.5045067645,437039.82150414697,6396824.921365223,1372009.6025833571,1266904.2752431117,105105.32734024548,0.07660684527451021,1291.9999999999964
问题二方案,2029,199,6749588.5645582955,1061791.3472867429,426908.2963642136,6114705.513635766,1312076.7484426312,1204984.8095262751,107091.93891635607,0.0816201788831856,1291.9999999999964
问题二方案,2030,0,7050448.444954503,1172747.996902632,373931.5696108044,6251632.017662676,1492435.4946295812,1226952.4796283876,265483.0150011936,0.17788575516765356,1311.9999999999964
问题二方案,2030,1,6915748.63740627,1159712.6588151008,352349.8531474987,6108385.831738668,1390261.3493257444,1191755.2938273903,198506.05549835414,0.14278326560299368,1311.9999999999964
问题二方案,2030,2,6778325.6497513745,1132937.7319581297,341637.24087225326,5987025.158665499,1341829.187557218,1157057.5306721048,184771.6568851131,0.13770132487689243,1311.9999999999964
问题二方案,2030,3,7116862.342380198,1185878.0977547404,355925.2502897964,6286909.494915254,1424036.4516585749,1224835.2578743957,199201.19378417917,0.1398848979969365,1311.9999999999964
问题二方案,2030,4,6858524.209123999,1167413.6712465896,344300.71584175376,6035411.253719162,1343146.8819322726,1171661.7682579486,171485.113674324,0.12767413302380062,1311.9999999999964
问题二方案,2030,5,6965212.586324738,1142515.7427427745,356556.0000750643,6179252.843657028,1396784.58549154,1198718.8564508106,198065.72904072935,0.14180119905248553,1311.9999999999964
问题二方案,2030,6,7040059.833406683,1171319.3159228824,357528.14885476994,6226268.66633857,1402920.6227889084,1211212.7943936659,191707.82839524257,0.13664909138917694,1311.9999999999964
问题二方案,2030,7,6972857.688126363,1161032.7538685321,346479.11045182566,6158304.044709656,1375210.5007121025,1204972.4257101247,170238.07500197785,0.12379055781920388,1311.9999999999964
问题二方案,2030,8,6926451.908268224,1189335.2849590569,340847.39979641046,6077964.023105578,1360598.8292516458,1181511.3118724017,179087.5173792441,0.13162404195051783,1311.9999999999964
问题二方案,2030,9,6795425.872704263,1143792.1954483548,349172.1213253002,6000805.798581208,1354113.384376379,1164517.4826280074,189595.90174837154,0.14001479044215173,1311.9999999999964
问题二方案,2030,10,6755580.274274148,1161914.6780227511,326847.58483313,5920513.181084527,1284122.505216392,1134543.2972600774,149579.20795631455,0.11648359665739869,1311.9999999999964
问题二方案,2030,11,6929505.141256078,1157864.1735236242,378126.8434404748,6149767.811172929,1476578.809562981,1207394.8090518587,269184.00051112217,0.18230249463676906,1311.9999999999964
问题二方案,2030,12,6866148.845367256,1148575.2134585658,337125.8609944531,6054699.492903143,1351452.2176819541,1176985.2558714582,174466.96181049594,0.12909591588058228,1311.9999999999964
问题二方案,2030,13,6923767.92895104,1193891.3597025294,349989.7205434629,6079866.289791973,1339972.1326620483,1164233.2287586848,175738.9039033635,0.13115116323668072,1311.9999999999964
问题二方案,2030,14,6960573.807639385,1192119.3613393663,366917.96131295664,6135372.407612976,1379861.0510991253,1166897.0763211402,212963.97477798513,0.1543372607034231,1311.9999999999964
问题二方案,2030,15,6835966.252640797,1161362.8083582057,324677.8754460573,5999281.319728648,1275983.5258786315,1150755.545702573,125227.9801760586,0.09814231738597697,1311.9999999999964
问题二方案,2030,16,6989628.379997493,1179798.356065171,370630.0230446598,6180460.046976982,1434914.5965504148,1192060.5951981202,242854.00135229458,0.16924631050246763,1311.9999999999964
问题二方案,2030,17,6979097.139383921,1157166.7704058627,361529.02106261346,6183459.390040672,1409284.9695783164,1198988.0996787676,210296.86989954882,0.14922238896968684,1311.9999999999964
问题二方案,2030,18,6809946.883032083,1144929.1086537868,336162.1791792239,6001179.95355752,1316420.2879570716,1156943.9620421436,159476.325914928,0.12114392901253168,1311.9999999999964
问题二方案,2030,19,7087566.434257445,1166868.1892693185,371164.66975359403,6291862.914741721,1433406.6289744459,1211343.598473114,222063.0305013319,0.15491977364455928,1311.9999999999964
问题二方案,2030,20,6959373.828798784,1152781.7842474086,358700.6198824834,6165292.664433858,1408732.3818676504,1203880.5746802082,204851.8071874422,0.14541570125324763,1311.9999999999964
问题二方案,2030,21,6701872.083101904,1135873.6598308499,319801.95699921343,5885800.380270268,1277016.2511536358,1132548.784472177,144467.46668145875,0.11312891793737878,1311.9999999999964
问题二方案,2030,22,6871685.029990297,1147304.849858733,348112.26334326743,6072492.443474831,1405074.5358549394,1200455.8996344788,204618.63622046052,0.14562831436978335,1311.9999999999964
